  Time (min)    V neg      V pos       Cur (A/m2)    Temp (C)   Heat Gen (W/m3)
  34.873603    0.212304    4.062715      0.0000     24.850000   7.6194346E+00
  35.000000    0.212300    4.062717      0.0000     24.850000   7.3870480E+00
  35.000000    0.231087    3.984434    100.0000     24.850000   4.3103899E+04
  35.000000    0.231087    3.984434    100.0000     24.850000   4.3103899E+04
  35.000333    0.231272    3.983957    100.0000     24.850000   4.3397521E+04
  35.000700    0.231391    3.983647    100.0000     24.850000   4.3585916E+04
  35.001103    0.231490    3.983391    100.0000     24.850000   4.3740580E+04
  35.001547    0.231579    3.983158    100.0000     24.850000   4.3880190E+04
  35.002035    0.231664    3.982936    100.0000     24.850000   4.4012405E+04
  35.002572    0.231746    3.982719    100.0000     24.850000   4.4141137E+04
  35.003162    0.231828    3.982501    100.0000     24.850000   4.4268776E+04
  35.003812    0.231909    3.982281    100.0000     24.850000   4.4396907E+04
  35.004526    0.231992    3.982057    100.0000     24.850000   4.4526719E+04
  35.005312    0.232076    3.981827    100.0000     24.850000   4.4659126E+04
  35.006177    0.232161    3.981588    100.0000     24.850000   4.4794906E+04
  35.007128    0.232249    3.981341    100.0000     24.850000   4.4934720E+04
  35.008174    0.232339    3.981084    100.0000     24.850000   4.5079179E+04
  35.009325    0.232432    3.980815    100.0000     24.850000   4.5228837E+04
  35.010591    0.232527    3.980533    100.0000     24.850000   4.5384234E+04
  35.011983    0.232626    3.980237    100.0000     24.850000   4.5545880E+04
  35.013515    0.232728    3.979927    100.0000     24.850000   4.5714293E+04
  35.015200    0.232833    3.979599    100.0000     24.850000   4.5889972E+04
  35.017053    0.232942    3.979254    100.0000     24.850000   4.6073436E+04
  35.019092    0.233055    3.978889    100.0000     24.850000   4.6265196E+04
  35.021334    0.233172    3.978504    100.0000     24.850000   4.6465786E+04
  35.023801    0.233292    3.978096    100.0000     24.850000   4.6675741E+04
  35.026514    0.233416    3.977663    100.0000     24.850000   4.6895624E+04
  35.029499    0.233545    3.977205    100.0000     24.850000   4.7125999E+04
  35.032782    0.233677    3.976719    100.0000     24.850000   4.7367461E+04
  35.036394    0.233814    3.976202    100.0000     24.850000   4.7620612E+04
  35.040367    0.233954    3.975654    100.0000     24.850000   4.7886083E+04
  35.044737    0.234098    3.975070    100.0000     24.850000   4.8164512E+04
  35.049544    0.234246    3.974450    100.0000     24.850000   4.8456569E+04
  35.054831    0.234398    3.973789    100.0000     24.850000   4.8762931E+04
  35.060648    0.234552    3.973085    100.0000     24.850000   4.9084307E+04
  35.067046    0.234710    3.972335    100.0000     24.850000   4.9421426E+04
  35.074084    0.234870    3.971535    100.0000     24.850000   4.9775059E+04
  35.081826    0.235032    3.970681    100.0000     24.850000   5.0146026E+04
  35.090341    0.235195    3.969770    100.0000     24.850000   5.0535251E+04
  35.099709    0.235361    3.968797    100.0000     24.850000   5.0943810E+04
  35.110013    0.235528    3.967758    100.0000     24.850000   5.1373059E+04
  35.121348    0.235699    3.966647    100.0000     24.850000   5.1824777E+04
  35.133816    0.235876    3.965460    100.0000     24.850000   5.2301393E+04
  35.147531    0.236063    3.964192    100.0000     24.850000   5.2806157E+04
  35.162617    0.236266    3.962836    100.0000     24.850000   5.3343241E+04
  35.179212    0.236494    3.961388    100.0000     24.850000   5.3917566E+04
  35.197467    0.236756    3.959841    100.0000     24.850000   5.4534413E+04
  35.217547    0.237060    3.958192    100.0000     24.850000   5.5198861E+04
  35.239635    0.237416    3.956433    100.0000     24.850000   5.5915327E+04
  35.263932    0.237829    3.954561    100.0000     24.850000   5.6687279E+04
  35.290658    0.238306    3.952571    100.0000     24.850000   5.7517169E+04
  35.320057    0.238851    3.950458    100.0000     24.850000   5.8406457E+04
  35.352397    0.239467    3.948218    100.0000     24.850000   5.9355696E+04
  35.387970    0.240157    3.945847    100.0000     24.850000   6.0364572E+04
  35.427100    0.240925    3.943343    100.0000     24.850000   6.1431956E+04
  35.470143    0.241772    3.940701    100.0000     24.850000   6.2555910E+04
  35.517491    0.242702    3.937920    100.0000     24.850000   6.3733722E+04
  35.569573    0.243716    3.934994    100.0000     24.850000   6.4961916E+04
  35.626864    0.244817    3.931921    100.0000     24.850000   6.6236295E+04
  35.689884    0.246006    3.928696    100.0000     24.850000   6.7551966E+04
  35.759205    0.247287    3.925313    100.0000     24.850000   6.8903399E+04
  35.835459    0.248660    3.921767    100.0000     24.850000   7.0284458E+04
  35.919338    0.250129    3.918049    100.0000     24.850000   7.1688472E+04
  36.011605    0.251698    3.914152    100.0000     24.850000   7.3108285E+04
  36.113099    0.253371    3.910065    100.0000     24.850000   7.4536366E+04
  36.224743    0.255154    3.905781    100.0000     24.850000   7.5964942E+04
  36.347550    0.257055    3.901291    100.0000     24.850000   7.7386217E+04
  36.482639    0.259085    3.896586    100.0000     24.850000   7.8792664E+04
  36.631236    0.261256    3.891660    100.0000     24.850000   8.0177507E+04
  36.794693    0.263585    3.886512    100.0000     24.850000   8.1535488E+04
  36.974495    0.266098    3.881143    100.0000     24.850000   8.2864409E+04
  37.000000    0.266460    3.880402    100.0000     24.850000   8.3046140E+04
  37.000000    0.247784    3.974518      0.0000     24.850000   4.5242130E+02
  37.000000    0.247784    3.974518      0.0000     24.850000   4.5242130E+02
  37.000333    0.246585    3.975056      0.0000     24.850000   4.3445487E+02
  37.000700    0.245868    3.975402      0.0000     24.850000   4.2360571E+02
  37.001103    0.245315    3.975687      0.0000     24.850000   4.1515815E+02
  37.001547    0.244840    3.975944      0.0000     24.850000   4.0788193E+02
  37.002035    0.244410    3.976188      0.0000     24.850000   4.0128373E+02
  37.002572    0.244009    3.976425      0.0000     24.850000   3.9512009E+02
  37.003162    0.243627    3.976661      0.0000     24.850000   3.8925147E+02
  37.003812    0.243257    3.976898      0.0000     24.850000   3.8359269E+02
  37.004526    0.242897    3.977138      0.0000     24.850000   3.7808752E+02
  37.005312    0.242542    3.977383      0.0000     24.850000   3.7269903E+02
  37.006177    0.242191    3.977635      0.0000     24.850000   3.6740195E+02
  37.007128    0.241842    3.977895      0.0000     24.850000   3.6218032E+02
  37.008174    0.241494    3.978164      0.0000     24.850000   3.5702425E+02
  37.009325    0.241146    3.978443      0.0000     24.850000   3.5192952E+02
  37.010591    0.240796    3.978733      0.0000     24.850000   3.4689580E+02
  37.011983    0.240445    3.979035      0.0000     24.850000   3.4192690E+02
  37.013515    0.240091    3.979350      0.0000     24.850000   3.3702956E+02
  37.015200    0.239735    3.979679      0.0000     24.850000   3.3221396E+02
  37.017053    0.239375    3.980023      0.0000     24.850000   3.2749275E+02
  37.019092    0.239012    3.980383      0.0000     24.850000   3.2288160E+02
  37.021334    0.238645    3.980760      0.0000     24.850000   3.1839842E+02
  37.023801    0.238273    3.981155      0.0000     24.850000   3.1406381E+02
  37.026514    0.237897    3.981568      0.0000     24.850000   3.0990032E+02
  37.029499    0.237516    3.982002      0.0000     24.850000   3.0593283E+02
  37.032782    0.237130    3.982456      0.0000     24.850000   3.0218770E+02
  37.036394    0.236738    3.982931      0.0000     24.850000   2.9869303E+02
  37.040367    0.236341    3.983430      0.0000     24.850000   2.9547767E+02
  37.044737    0.235937    3.983951      0.0000     24.850000   2.9257120E+02
  37.049544    0.235528    3.984497      0.0000     24.850000   2.9000283E+02
  37.054831    0.235111    3.985068      0.0000     24.850000   2.8780257E+02
  37.060648    0.234686    3.985664      0.0000     24.850000   2.8599467E+02
  37.067046    0.234254    3.986287      0.0000     24.850000   2.8460336E+02
  37.074084    0.233813    3.986936      0.0000     24.850000   2.8364837E+02
  37.081826    0.233363    3.987613      0.0000     24.850000   2.8314437E+02
  37.090341    0.232902    3.988316      0.0000     24.850000   2.8309938E+02
  37.099709    0.232431    3.989048      0.0000     24.850000   2.8351399E+02
  37.110013    0.231947    3.989806      0.0000     24.850000   2.8437982E+02
  37.121348    0.231451    3.990592      0.0000     24.850000   2.8567898E+02
  37.133816    0.230940    3.991405      0.0000     24.850000   2.8738296E+02
  37.147531    0.230415    3.992243      0.0000     24.850000   2.8945260E+02
  37.162617    0.229873    3.993106      0.0000     24.850000   2.9183765E+02
  37.179212    0.229314    3.993993      0.0000     24.850000   2.9447749E+02
  37.197467    0.228737    3.994903      0.0000     24.850000   2.9730133E+02
  37.217547    0.228141    3.995833      0.0000     24.850000   3.0022962E+02
  37.239635    0.227527    3.996782      0.0000     24.850000   3.0317477E+02
  37.263932    0.226894    3.997748      0.0000     24.850000   3.0604274E+02
  37.290658    0.226244    3.998729      0.0000     24.850000   3.0873385E+02
  37.320057    0.225579    3.999722      0.0000     24.850000   3.1114410E+02
  37.352397    0.224900    4.000724      0.0000     24.850000   3.1316558E+02
  37.387970    0.224212    4.001733      0.0000     24.850000   3.1468730E+02
  37.427100    0.223518    4.002746      0.0000     24.850000   3.1559525E+02
  37.470143    0.222825    4.003759      0.0000     24.850000   3.1577336E+02
  37.517491    0.222139    4.004767      0.0000     24.850000   3.1510425E+02
  37.569573    0.221467    4.005768      0.0000     24.850000   3.1347155E+02
  37.626864    0.220816    4.006756      0.0000     24.850000   3.1076282E+02
  37.689884    0.220193    4.007725      0.0000     24.850000   3.0687456E+02
  37.759205    0.219605    4.008670      0.0000     24.850000   3.0171808E+02
  37.835459    0.219058    4.009584      0.0000     24.850000   2.9522701E+02
  37.919338    0.218557    4.010461      0.0000     24.850000   2.8736479E+02
  38.011605    0.218106    4.011295      0.0000     24.850000   2.7813228E+02
  38.113099    0.217705    4.012079      0.0000     24.850000   2.6757305E+02
  38.224743    0.217357    4.012808      0.0000     24.850000   2.5577648E+02
  38.347550    0.217058    4.013478      0.0000     24.850000   2.4287634E+02
  38.482639    0.216806    4.014086      0.0000     24.850000   2.2904564E+02
  38.631236    0.216597    4.014630      0.0000     24.850000   2.1448690E+02
  38.794693    0.216427    4.015110      0.0000     24.850000   1.9942001E+02
  38.974495    0.216290    4.015528      0.0000     24.850000   1.8406845E+02
  39.172278    0.216182    4.015888      0.0000     24.850000   1.6864694E+02
  39.389839    0.216097    4.016193      0.0000     24.850000   1.5335150E+02
  39.629157    0.216031    4.016448      0.0000     24.850000   1.3835403E+02
  39.892406    0.215980    4.016660      0.0000     24.850000   1.2380097E+02
  40.181979    0.215941    4.016833      0.0000     24.850000   1.0981593E+02
  40.500511    0.215911    4.016974      0.0000     24.850000   9.6504117E+01
  40.850895    0.215889    4.017089      0.0000     24.850000   8.3957266E+01
  41.236318    0.215871    4.017183      0.0000     24.850000   7.2256701E+01
  41.660283    0.215858    4.017261      0.0000     24.850000   6.1474114E+01
  42.126645    0.215848    4.017326      0.0000     24.850000   5.1669216E+01
  42.639642    0.215840    4.017383      0.0000     24.850000   4.2885639E+01
  43.152640    0.215835    4.017429      0.0000     24.850000   3.5754549E+01
  43.665638    0.215831    4.017468      0.0000     24.850000   2.9951565E+01
  44.178636    0.215828    4.017501      0.0000     24.850000   2.5217423E+01
  44.691634    0.215827    4.017530      0.0000     24.850000   2.1345069E+01
  45.204631    0.215825    4.017555      0.0000     24.850000   1.8168651E+01
  45.717629    0.215825    4.017578      0.0000     24.850000   1.5555181E+01
  46.230627    0.215824    4.017598      0.0000     24.850000   1.3397775E+01
  46.743625    0.215824    4.017615      0.0000     24.850000   1.1610517E+01
  47.256623    0.215824    4.017631      0.0000     24.850000   1.0124199E+01
  47.769620    0.215824    4.017645      0.0000     24.850000   8.8830854E+00
  48.282618    0.215824    4.017658      0.0000     24.850000   7.8421763E+00
  48.795616    0.215824    4.017669      0.0000     24.850000   6.9651627E+00
  49.308614    0.215824    4.017679      0.0000     24.850000   6.2226474E+00
  49.821612    0.215825    4.017688      0.0000     24.850000   5.5908572E+00
  50.334609    0.215825    4.017696      0.0000     24.850000   5.0504782E+00
  50.847607    0.215825    4.017703      0.0000     24.850000   4.5858488E+00
  51.360605    0.215826    4.017710      0.0000     24.850000   4.1841901E+00
  51.873603    0.215826    4.017715      0.0000     24.850000   3.8351072E+00
  52.000000    0.215826    4.017717      0.0000     24.850000   3.7544008E+00
  52.000000    0.234614    3.938398    100.0000     24.850000   4.3629691E+04
  52.000000    0.234614    3.938398    100.0000     24.850000   4.3629691E+04
  52.000333    0.234642    3.937749    100.0000     24.850000   4.3927799E+04
  52.000700    0.234671    3.937329    100.0000     24.850000   4.4123500E+04
  52.001103    0.234701    3.936982    100.0000     24.850000   4.4286600E+04
  52.001547    0.234733    3.936668    100.0000     24.850000   4.4435649E+04
  52.002035    0.234767    3.936369    100.0000     24.850000   4.4578360E+04
  52.002572    0.234805    3.936077    100.0000     24.850000   4.4718743E+04
  52.003162    0.234845    3.935786    100.0000     24.850000   4.4859310E+04
  52.003812    0.234889    3.935492    100.0000     24.850000   4.5001786E+04
  52.004526    0.234936    3.935194    100.0000     24.850000   4.5147516E+04
  52.005312    0.234988    3.934888    100.0000     24.850000   4.5297587E+04
  52.006177    0.235045    3.934572    100.0000     24.850000   4.5452970E+04
  52.007128    0.235107    3.934246    100.0000     24.850000   4.5614537E+04
  52.008174    0.235174    3.933907    100.0000     24.850000   4.5783130E+04
  52.009325    0.235248    3.933554    100.0000     24.850000   4.5959559E+04
  52.010591    0.235329    3.933186    100.0000     24.850000   4.6144641E+04
  52.011983    0.235418    3.932800    100.0000     24.850000   4.6339185E+04
  52.013515    0.235515    3.932396    100.0000     24.850000   4.6544032E+04
  52.015200    0.235621    3.931972    100.0000     24.850000   4.6760029E+04
  52.017053    0.235737    3.931526    100.0000     24.850000   4.6988062E+04
  52.019092    0.235864    3.931057    100.0000     24.850000   4.7229034E+04
  52.021334    0.236003    3.930563    100.0000     24.850000   4.7483886E+04
  52.023801    0.236154    3.930042    100.0000     24.850000   4.7753582E+04
  52.026514    0.236319    3.929492    100.0000     24.850000   4.8039124E+04
  52.029499    0.236499    3.928912    100.0000     24.850000   4.8341532E+04
  52.032782    0.236695    3.928300    100.0000     24.850000   4.8661864E+04
  52.036394    0.236908    3.927653    100.0000     24.850000   4.9001194E+04
  52.040367    0.237140    3.926968    100.0000     24.850000   4.9360632E+04
  52.044737    0.237390    3.926245    100.0000     24.850000   4.9741304E+04
  52.049544    0.237661    3.925480    100.0000     24.850000   5.0144371E+04
  52.054831    0.237955    3.924670    100.0000     24.850000   5.0571015E+04
  52.060648    0.238271    3.923812    100.0000     24.850000   5.1022456E+04
  52.067046    0.238612    3.922905    100.0000     24.850000   5.1499943E+04
  52.074084    0.238979    3.921944    100.0000     24.850000   5.2004773E+04
  52.081826    0.239373    3.920927    100.0000     24.850000   5.2538278E+04
  52.090341    0.239797    3.919850    100.0000     24.850000   5.3101850E+04
  52.099709    0.240252    3.918709    100.0000     24.850000   5.3696923E+04
  52.110013    0.240740    3.917500    100.0000     24.850000   5.4324991E+04
  52.121348    0.241263    3.916220    100.0000     24.850000   5.4987587E+04
  52.133816    0.241824    3.914865    100.0000     24.850000   5.5686287E+04
  52.147531    0.242426    3.913431    100.0000     24.850000   5.6422669E+04
  52.162617    0.243071    3.911913    100.0000     24.850000   5.7198301E+04
  52.179212    0.243762    3.910307    100.0000     24.850000   5.8014678E+04
  52.197467    0.244504    3.908609    100.0000     24.850000   5.8873179E+04
  52.217547    0.245299    3.906817    100.0000     24.850000   5.9774979E+04
  52.239635    0.246152    3.904925    100.0000     24.850000   6.0720986E+04
  52.263932    0.247066    3.902932    100.0000     24.850000   6.1711736E+04
  52.290658    0.248045    3.900835    100.0000     24.850000   6.2747321E+04
  52.320057    0.249094    3.898633    100.0000     24.850000   6.3827287E+04
  52.352397    0.250218    3.896325    100.0000     24.850000   6.4950583E+04
  52.387970    0.251419    3.893911    100.0000     24.850000   6.6115487E+04
  52.427100    0.252703    3.891393    100.0000     24.850000   6.7319605E+04
  52.470143    0.254073    3.888772    100.0000     24.850000   6.8559872E+04
  52.517491    0.255535    3.886052    100.0000     24.850000   6.9832642E+04
  52.569573    0.257093    3.883235    100.0000     24.850000   7.1133835E+04
  52.626864    0.258752    3.880327    100.0000     24.850000   7.2459234E+04
  52.689884    0.260520    3.877332    100.0000     24.850000   7.3804950E+04
  52.759205    0.262407    3.874254    100.0000     24.850000   7.5168273E+04
  52.835459    0.264432    3.871098    100.0000     24.850000   7.6549107E+04
  52.919338    0.266624    3.867868    100.0000     24.850000   7.7952389E+04
  53.011605    0.269031    3.864570    100.0000     24.850000   7.9391149E+04
  53.113099    0.271726    3.861209    100.0000     24.850000   8.0887732E+04
  53.224743    0.274797    3.857791    100.0000     24.850000   8.2468792E+04
  53.347550    0.278324    3.854326    100.0000     24.850000   8.4155464E+04
  53.482639    0.282375    3.850826    100.0000     24.850000   8.5957330E+04
  53.631236    0.287002    3.847305    100.0000     24.850000   8.7874192E+04
  53.794693    0.292255    3.843776    100.0000     24.850000   8.9900029E+04
  53.974495    0.298171    3.840245    100.0000     24.850000   9.2017702E+04
  54.000000    0.299021    3.839769    100.0000     24.850000   9.2309151E+04
  54.000000    0.280310    3.936400      0.0000     24.850000   2.2102964E+03
  54.000000    0.280310    3.936400      0.0000     24.850000   2.2102964E+03
  54.000333    0.278748    3.936741      0.0000     24.850000   2.0121390E+03
  54.000700    0.277806    3.936964      0.0000     24.850000   1.8990024E+03
  54.001103    0.277073    3.937150      0.0000     24.850000   1.8153160E+03
  54.001547    0.276441    3.937320      0.0000     24.850000   1.7463280E+03
  54.002035    0.275867    3.937483      0.0000     24.850000   1.6861373E+03
  54.002572    0.275329    3.937644      0.0000     24.850000   1.6318300E+03
  54.003162    0.274813    3.937805      0.0000     24.850000   1.5817414E+03
  54.003812    0.274311    3.937968      0.0000     24.850000   1.5348433E+03
  54.004526    0.273818    3.938134      0.0000     24.850000   1.4904490E+03
  54.005312    0.273330    3.938305      0.0000     24.850000   1.4480879E+03
  54.006177    0.272844    3.938482      0.0000     24.850000   1.4074195E+03
  54.007128    0.272356    3.938666      0.0000     24.850000   1.3681988E+03
  54.008174    0.271865    3.938858      0.0000     24.850000   1.3302415E+03
  54.009325    0.271369    3.939058      0.0000     24.850000   1.2934129E+03
  54.010591    0.270866    3.939267      0.0000     24.850000   1.2576107E+03
  54.011983    0.270356    3.939486      0.0000     24.850000   1.2227619E+03
  54.013515    0.269836    3.939715      0.0000     24.850000   1.1888117E+03
  54.015200    0.269306    3.939957      0.0000     24.850000   1.1557247E+03
  54.017053    0.268765    3.940211      0.0000     24.850000   1.1234761E+03
  54.019092    0.268211    3.940477      0.0000     24.850000   1.0920544E+03
  54.021334    0.267644    3.940758      0.0000     24.850000   1.0614550E+03
  54.023801    0.267063    3.941054      0.0000     24.850000   1.0316824E+03
  54.026514    0.266466    3.941365      0.0000     24.850000   1.0027455E+03
  54.029499    0.265853    3.941693      0.0000     24.850000   9.7465997E+02
  54.032782    0.265223    3.942038      0.0000     24.850000   9.4744374E+02
  54.036394    0.264575    3.942401      0.0000     24.850000   9.2111967E+02
  54.040367    0.263908    3.942784      0.0000     24.850000   8.9571132E+02
  54.044737    0.263221    3.943185      0.0000     24.850000   8.7124536E+02
  54.049544    0.262513    3.943608      0.0000     24.850000   8.4774754E+02
  54.054831    0.261784    3.944051      0.0000     24.850000   8.2524488E+02
  54.060648    0.261032    3.944516      0.0000     24.850000   8.0376167E+02
  54.067046    0.260256    3.945004      0.0000     24.850000   7.8332137E+02
  54.074084    0.259455    3.945514      0.0000     24.850000   7.6394264E+02
  54.081826    0.258629    3.946047      0.0000     24.850000   7.4564090E+02
  54.090341    0.257777    3.946604      0.0000     24.850000   7.2842436E+02
  54.099709    0.256897    3.947185      0.0000     24.850000   7.1229528E+02
  54.110013    0.255989    3.947789      0.0000     24.850000   6.9724599E+02
  54.121348    0.255052    3.948417      0.0000     24.850000   6.8325992E+02
  54.133816    0.254085    3.949067      0.0000     24.850000   6.7030756E+02
  54.147531    0.253086    3.949739      0.0000     24.850000   6.5834735E+02
  54.162617    0.252056    3.950433      0.0000     24.850000   6.4732181E+02
  54.179212    0.250994    3.951146      0.0000     24.850000   6.3715833E+02
  54.197467    0.249899    3.951879      0.0000     24.850000   6.2776583E+02
  54.217547    0.248772    3.952628      0.0000     24.850000   6.1903600E+02
  54.239635    0.247613    3.953393      0.0000     24.850000   6.1084093E+02
  54.263932    0.246421    3.954171      0.0000     24.850000   6.0303540E+02
  54.290658    0.245200    3.954960      0.0000     24.850000   5.9545603E+02
  54.320057    0.243952    3.955758      0.0000     24.850000   5.8792509E+02
  54.352397    0.242678    3.956562      0.0000     24.850000   5.8025146E+02
  54.387970    0.241384    3.957370      0.0000     24.850000   5.7223621E+02
  54.427100    0.240075    3.958180      0.0000     24.850000   5.6367550E+02
  54.470143    0.238756    3.958988      0.0000     24.850000   5.5436811E+02
  54.517491    0.237436    3.959791      0.0000     24.850000   5.4412044E+02
  54.569573    0.236121    3.960586      0.0000     24.850000   5.3275588E+02
  54.626864    0.234823    3.961370      0.0000     24.850000   5.2012175E+02
  54.689884    0.233548    3.962138      0.0000     24.850000   5.0609954E+02
  54.759205    0.232308    3.962886      0.0000     24.850000   4.9061203E+02
  54.835459    0.231110    3.963609      0.0000     24.850000   4.7363195E+02
  54.919338    0.229964    3.964303      0.0000     24.850000   4.5518600E+02
  55.011605    0.228876    3.964962      0.0000     24.850000   4.3535830E+02
  55.113099    0.227853    3.965581      0.0000     24.850000   4.1429221E+02
  55.224743    0.226897    3.966156      0.0000     24.850000   3.9216996E+02
  55.347550    0.226012    3.966683      0.0000     24.850000   3.6922433E+02
  55.482639    0.225197    3.967160      0.0000     24.850000   3.4571516E+02
  55.631236    0.224451    3.967584      0.0000     24.850000   3.2191568E+02
  55.794693    0.223773    3.967958      0.0000     24.850000   2.9809817E+02
  55.974495    0.223158    3.968280      0.0000     24.850000   2.7451839E+02
  56.172278    0.222602    3.968555      0.0000     24.850000   2.5140405E+02
  56.389839    0.222101    3.968786      0.0000     24.850000   2.2894528E+02
  56.629157    0.221650    3.968977      0.0000     24.850000   2.0729137E+02
  56.892406    0.221245    3.969134      0.0000     24.850000   1.8655118E+02
  57.181979    0.220882    3.969261      0.0000     24.850000   1.6679940E+02
  57.500511    0.220556    3.969363      0.0000     24.850000   1.4808471E+02
  57.850895    0.220266    3.969445      0.0000     24.850000   1.3044043E+02
  58.236318    0.220009    3.969513      0.0000     24.850000   1.1389315E+02
  58.660283    0.219781    3.969569      0.0000     24.850000   9.8469866E+01
  59.126645    0.219580    3.969616      0.0000     24.850000   8.4200641E+01
  59.639642    0.219405    3.969659      0.0000     24.850000   7.1118457E+01
  60.152640    0.219265    3.969695      0.0000     24.850000   6.0208347E+01
  60.665638    0.219151    3.969726      0.0000     24.850000   5.1070916E+01
  61.178636    0.219059    3.969754      0.0000     24.850000   4.3392172E+01
  61.691634    0.218982    3.969780      0.0000     24.850000   3.6922684E+01
  62.204631    0.218918    3.969803      0.0000     24.850000   3.1460944E+01
  62.717629    0.218864    3.969824      0.0000     24.850000   2.6842543E+01
  63.230627    0.218818    3.969844      0.0000     24.850000   2.2931886E+01
  63.743625    0.218779    3.969863      0.0000     24.850000   1.9616610E+01
  64.256623    0.218746    3.969879      0.0000     24.850000   1.6802970E+01
  64.769620    0.218716    3.969895      0.0000     24.850000   1.4412627E+01
  65.282618    0.218691    3.969909      0.0000     24.850000   1.2379808E+01
  65.795616    0.218669    3.969923      0.0000     24.850000   1.0649302E+01
  66.308614    0.218649    3.969935      0.0000     24.850000   9.1745872E+00
  66.821612    0.218632    3.969946      0.0000     24.850000   7.9165134E+00
  67.334609    0.218616    3.969956      0.0000     24.850000   6.8420238E+00
  67.847607    0.218603    3.969966      0.0000     24.850000   5.9232573E+00
  68.360605    0.218590    3.969975      0.0000     24.850000   5.1366537E+00
  68.873603    0.218579    3.969983      0.0000     24.850000   4.4623353E+00
  69.000000    0.218577    3.969985      0.0000     24.850000   4.3076858E+00
  69.000000    0.237363    3.889004    100.0000     24.850000   4.4314535E+04
  69.000000    0.237363    3.889004    100.0000     24.850000   4.4314535E+04
  69.000333    0.237771    3.888502    100.0000     24.850000   4.4718271E+04
  69.000700    0.238055    3.888175    100.0000     24.850000   4.4986568E+04
  69.001103    0.238297    3.887905    100.0000     24.850000   4.5210991E+04
  69.001547    0.238523    3.887659    100.0000     24.850000   4.5416328E+04
  69.002035    0.238742    3.887425    100.0000     24.850000   4.5612897E+04
  69.002572    0.238959    3.887195    100.0000     24.850000   4.5806056E+04
  69.003162    0.239178    3.886966    100.0000     24.850000   4.5999115E+04
  69.003812    0.239402    3.886735    100.0000     24.850000   4.6194316E+04
  69.004526    0.239631    3.886498    100.0000     24.850000   4.6393360E+04
  69.005312    0.239867    3.886256    100.0000     24.850000   4.6597592E+04
  69.006177    0.240113    3.886006    100.0000     24.850000   4.6808169E+04
  69.007128    0.240368    3.885747    100.0000     24.850000   4.7026101E+04
  69.008174    0.240634    3.885477    100.0000     24.850000   4.7252334E+04
  69.009325    0.240911    3.885196    100.0000     24.850000   4.7487743E+04
  69.010591    0.241202    3.884902    100.0000     24.850000   4.7733189E+04
  69.011983    0.241507    3.884594    100.0000     24.850000   4.7989506E+04
  69.013515    0.241827    3.884271    100.0000     24.850000   4.8257538E+04
  69.015200    0.242163    3.883932    100.0000     24.850000   4.8538124E+04
  69.017053    0.242517    3.883576    100.0000     24.850000   4.8832131E+04
  69.019092    0.242889    3.883200    100.0000     24.850000   4.9140436E+04
  69.021334    0.243280    3.882805    100.0000     24.850000   4.9463960E+04
  69.023801    0.243692    3.882388    100.0000     24.850000   4.9803647E+04
  69.026514    0.244127    3.881948    100.0000     24.850000   5.0160494E+04
  69.029499    0.244585    3.881483    100.0000     24.850000   5.0535541E+04
  69.032782    0.245069    3.880992    100.0000     24.850000   5.0929890E+04
  69.036394    0.245580    3.880473    100.0000     24.850000   5.1344699E+04
  69.040367    0.246120    3.879924    100.0000     24.850000   5.1781208E+04
  69.044737    0.246691    3.879344    100.0000     24.850000   5.2240728E+04
  69.049544    0.247296    3.878730    100.0000     24.850000   5.2724667E+04
  69.054831    0.247937    3.878081    100.0000     24.850000   5.3234524E+04
  69.060648    0.248616    3.877393    100.0000     24.850000   5.3771911E+04
  69.067046    0.249337    3.876665    100.0000     24.850000   5.4338550E+04
  69.074084    0.250104    3.875895    100.0000     24.850000   5.4936290E+04
  69.081826    0.250919    3.875079    100.0000     24.850000   5.5567100E+04
  69.090341    0.251787    3.874214    100.0000     24.850000   5.6233086E+04
  69.099709    0.252713    3.873299    100.0000     24.850000   5.6936470E+04
  69.110013    0.253701    3.872330    100.0000     24.850000   5.7679599E+04
  69.121348    0.254756    3.871304    100.0000     24.850000   5.8464907E+04
  69.133816    0.255885    3.870217    100.0000     24.850000   5.9294910E+04
  69.147531    0.257094    3.869067    100.0000     24.850000   6.0172142E+04
  69.162617    0.258388    3.867851    100.0000     24.850000   6.1099122E+04
  69.179212    0.259774    3.866565    100.0000     24.850000   6.2078266E+04
  69.197467    0.261261    3.865208    100.0000     24.850000   6.3111816E+04
  69.217547    0.262855    3.863776    100.0000     24.850000   6.4201721E+04
  69.239635    0.264564    3.862267    100.0000     24.850000   6.5349539E+04
  69.263932    0.266396    3.860681    100.0000     24.850000   6.6556297E+04
  69.290658    0.268360    3.859017    100.0000     24.850000   6.7822370E+04
  69.320057    0.270463    3.857277    100.0000     24.850000   6.9147347E+04
  69.352397    0.272714    3.855461    100.0000     24.850000   7.0529942E+04
  69.387970    0.275121    3.853572    100.0000     24.850000   7.1967918E+04
  69.427100    0.277694    3.851616    100.0000     24.850000   7.3458123E+04
  69.470143    0.280442    3.849597    100.0000     24.850000   7.4996611E+04
  69.517491    0.283378    3.847522    100.0000     24.850000   7.6578918E+04
  69.569573    0.286513    3.845399    100.0000     24.850000   7.8200383E+04
  69.626864    0.289865    3.843237    100.0000     24.850000   7.9856330E+04
  69.689884    0.293449    3.841044    100.0000     24.850000   8.1541590E+04
